"Date.Time","Lat","Lon","Base","Year","Month","Day","Weekday","Hour","Minute","Second"
"2014-04-03 15:11:00",40.7619,-73.9753,"B02512",2014,4,3,5,15,11,0
"2014-04-03 15:12:00",40.7561,-73.9911,"B02512",2014,4,3,5,15,12,0
"2014-04-03 15:13:00",40.7063,-74.0179,"B02512",2014,4,3,5,15,13,0
"2014-04-03 15:13:00",40.755,-73.975,"B02512",2014,4,3,5,15,13,0
"2014-04-03 15:13:00",40.7442,-73.9842,"B02512",2014,4,3,5,15,13,0
"2014-04-03 15:15:00",40.7513,-73.9797,"B02512",2014,4,3,5,15,15,0
"2014-04-03 15:15:00",40.7713,-73.866,"B02512",2014,4,3,5,15,15,0
"2014-04-03 15:15:00",40.7601,-73.9718,"B02512",2014,4,3,5,15,15,0
"2014-04-03 15:15:00",40.7474,-73.9725,"B02512",2014,4,3,5,15,15,0
"2014-04-03 15:16:00",40.7239,-73.998,"B02512",2014,4,3,5,15,16,0
"2014-04-03 15:16:00",40.737,-74.0027,"B02512",2014,4,3,5,15,16,0
"2014-04-03 15:16:00",40.7694,-73.9499,"B02512",2014,4,3,5,15,16,0
"2014-04-03 15:16:00",40.7595,-73.9795,"B02512",2014,4,3,5,15,16,0
"2014-04-03 15:17:00",40.7521,-73.9872,"B02512",2014,4,3,5,15,17,0
"2014-04-03 15:20:00",40.7873,-74.043,"B02512",2014,4,3,5,15,20,0
"2014-04-03 15:20:00",40.7821,-73.9717,"B02512",2014,4,3,5,15,20,0
"2014-04-03 15:20:00",40.7527,-73.9738,"B02512",2014,4,3,5,15,20,0
"2014-04-03 15:20:00",40.755,-73.9639,"B02512",2014,4,3,5,15,20,0
"2014-04-03 15:20:00",40.755,-73.9639,"B02512",2014,4,3,5,15,20,0
"2014-04-03 15:20:00",40.7437,-73.9891,"B02512",2014,4,3,5,15,20,0
"2014-04-03 15:21:00",40.7643,-73.9714,"B02512",2014,4,3,5,15,21,0
"2014-04-03 15:21:00",40.7732,-73.8856,"B02512",2014,4,3,5,15,21,0
"2014-04-03 15:21:00",40.688,-74.1828,"B02512",2014,4,3,5,15,21,0
"2014-04-03 15:23:00",40.6432,-73.7897,"B02512",2014,4,3,5,15,23,0
"2014-04-03 15:24:00",40.7581,-73.9775,"B02512",2014,4,3,5,15,24,0
"2014-04-03 15:26:00",40.6753,-73.9733,"B02512",2014,4,3,5,15,26,0
"2014-04-03 15:26:00",40.7189,-74.0001,"B02512",2014,4,3,5,15,26,0
"2014-04-03 15:26:00",40.7126,-74.0337,"B02512",2014,4,3,5,15,26,0
"2014-04-03 15:26:00",40.754,-73.9798,"B02512",2014,4,3,5,15,26,0
"2014-04-03 15:27:00",40.7802,-73.9591,"B02512",2014,4,3,5,15,27,0
"2014-04-03 15:27:00",40.7802,-73.9591,"B02512",2014,4,3,5,15,27,0
"2014-04-03 15:29:00",40.7591,-73.9824,"B02512",2014,4,3,5,15,29,0
"2014-04-03 15:30:00",40.754,-73.9887,"B02512",2014,4,3,5,15,30,0
"2014-04-03 15:31:00",40.7566,-73.9769,"B02512",2014,4,3,5,15,31,0
"2014-04-03 15:31:00",40.7415,-74.0066,"B02512",2014,4,3,5,15,31,0
"2014-04-03 15:33:00",40.7361,-73.9857,"B02512",2014,4,3,5,15,33,0
"2014-04-03 15:33:00",40.7535,-73.9788,"B02512",2014,4,3,5,15,33,0
"2014-04-03 15:34:00",40.7512,-73.9769,"B02512",2014,4,3,5,15,34,0
"2014-04-03 15:34:00",40.7481,-74.0051,"B02512",2014,4,3,5,15,34,0
"2014-04-03 15:35:00",40.7402,-73.9864,"B02512",2014,4,3,5,15,35,0
"2014-04-03 15:35:00",40.7412,-74.0074,"B02512",2014,4,3,5,15,35,0
"2014-04-03 15:35:00",40.7556,-73.9792,"B02512",2014,4,3,5,15,35,0
"2014-04-03 15:35:00",40.7588,-73.9749,"B02512",2014,4,3,5,15,35,0
"2014-04-03 15:36:00",40.7255,-73.9966,"B02512",2014,4,3,5,15,36,0
"2014-04-03 15:36:00",40.7407,-73.9942,"B02512",2014,4,3,5,15,36,0
"2014-04-03 15:36:00",40.7534,-73.9726,"B02512",2014,4,3,5,15,36,0
"2014-04-03 15:37:00",40.6878,-74.1821,"B02512",2014,4,3,5,15,37,0
"2014-04-03 15:37:00",40.7404,-73.9922,"B02512",2014,4,3,5,15,37,0
"2014-04-03 15:38:00",40.7449,-73.9758,"B02512",2014,4,3,5,15,38,0
"2014-04-03 15:38:00",40.7654,-73.9818,"B02512",2014,4,3,5,15,38,0
"2014-04-03 15:39:00",40.7453,-73.9768,"B02512",2014,4,3,5,15,39,0
"2014-04-03 15:39:00",40.7589,-73.843,"B02512",2014,4,3,5,15,39,0
"2014-04-03 15:39:00",40.7264,-74.0058,"B02512",2014,4,3,5,15,39,0
"2014-04-03 15:40:00",40.7601,-73.9744,"B02512",2014,4,3,5,15,40,0
"2014-04-03 15:40:00",40.7481,-73.9704,"B02512",2014,4,3,5,15,40,0
"2014-04-03 15:41:00",40.7604,-73.974,"B02512",2014,4,3,5,15,41,0
"2014-04-03 15:42:00",40.7555,-73.9748,"B02512",2014,4,3,5,15,42,0
"2014-04-03 15:43:00",40.73,-74.0083,"B02512",2014,4,3,5,15,43,0
"2014-04-03 15:44:00",40.726,-74.0075,"B02512",2014,4,3,5,15,44,0
"2014-04-03 15:44:00",40.7447,-73.9914,"B02512",2014,4,3,5,15,44,0
"2014-04-03 15:44:00",40.7658,-73.9612,"B02512",2014,4,3,5,15,44,0
"2014-04-03 15:46:00",40.7154,-73.9781,"B02512",2014,4,3,5,15,46,0
"2014-04-03 15:46:00",40.7542,-73.9843,"B02512",2014,4,3,5,15,46,0
"2014-04-03 15:46:00",40.7674,-73.9681,"B02512",2014,4,3,5,15,46,0
"2014-04-03 15:47:00",40.7535,-73.9788,"B02512",2014,4,3,5,15,47,0
"2014-04-03 15:47:00",40.7535,-73.9788,"B02512",2014,4,3,5,15,47,0
"2014-04-03 15:48:00",40.7708,-73.8656,"B02512",2014,4,3,5,15,48,0
"2014-04-03 15:48:00",40.748,-74.008,"B02512",2014,4,3,5,15,48,0
"2014-04-03 15:49:00",40.7404,-74.002,"B02512",2014,4,3,5,15,49,0
"2014-04-03 15:50:00",40.7628,-73.9719,"B02512",2014,4,3,5,15,50,0
"2014-04-03 15:54:00",40.7418,-73.9854,"B02512",2014,4,3,5,15,54,0
"2014-04-03 15:54:00",40.7279,-74.0073,"B02512",2014,4,3,5,15,54,0
"2014-04-03 15:54:00",40.7457,-73.9944,"B02512",2014,4,3,5,15,54,0
"2014-04-03 15:56:00",40.7306,-74.0069,"B02512",2014,4,3,5,15,56,0
"2014-04-03 15:56:00",40.7136,-74.0116,"B02512",2014,4,3,5,15,56,0
"2014-04-03 15:56:00",40.7261,-73.9962,"B02512",2014,4,3,5,15,56,0
"2014-04-03 15:57:00",40.7339,-74.0072,"B02512",2014,4,3,5,15,57,0
"2014-04-03 15:57:00",40.7466,-74.0073,"B02512",2014,4,3,5,15,57,0
"2014-04-03 15:59:00",40.7621,-73.9734,"B02512",2014,4,3,5,15,59,0
"2014-04-03 15:59:00",40.7727,-73.8857,"B02512",2014,4,3,5,15,59,0
"2014-04-03 15:59:00",40.7288,-73.9804,"B02512",2014,4,3,5,15,59,0
"2014-04-03 15:59:00",40.7516,-74.0057,"B02512",2014,4,3,5,15,59,0
"2014-04-03 16:01:00",40.7502,-74.0038,"B02512",2014,4,3,5,16,1,0
"2014-04-03 16:02:00",40.7907,-73.9516,"B02512",2014,4,3,5,16,2,0
"2014-04-03 16:02:00",40.7591,-73.9818,"B02512",2014,4,3,5,16,2,0
"2014-04-03 16:02:00",40.7611,-73.9833,"B02512",2014,4,3,5,16,2,0
"2014-04-03 16:03:00",40.7585,-73.9753,"B02512",2014,4,3,5,16,3,0
"2014-04-03 16:04:00",40.7524,-73.9797,"B02512",2014,4,3,5,16,4,0
"2014-04-03 16:04:00",40.7198,-74.0104,"B02512",2014,4,3,5,16,4,0
"2014-04-03 16:04:00",40.7209,-73.9975,"B02512",2014,4,3,5,16,4,0
"2014-04-03 16:05:00",40.7883,-73.9783,"B02512",2014,4,3,5,16,5,0
"2014-04-03 16:05:00",40.7751,-73.9586,"B02512",2014,4,3,5,16,5,0
"2014-04-03 16:05:00",40.7729,-73.8857,"B02512",2014,4,3,5,16,5,0
"2014-04-03 16:05:00",40.7468,-73.9819,"B02512",2014,4,3,5,16,5,0
"2014-04-03 16:05:00",40.7068,-74.0053,"B02512",2014,4,3,5,16,5,0
"2014-04-03 16:06:00",40.7544,-73.9718,"B02512",2014,4,3,5,16,6,0
"2014-04-03 16:07:00",40.7494,-73.9778,"B02512",2014,4,3,5,16,7,0
"2014-04-03 16:08:00",40.7621,-73.9632,"B02512",2014,4,3,5,16,8,0
"2014-04-03 16:08:00",40.7512,-73.9784,"B02512",2014,4,3,5,16,8,0
"2014-04-03 16:08:00",40.7202,-74.0038,"B02512",2014,4,3,5,16,8,0
"2014-04-03 16:09:00",40.7535,-73.9726,"B02512",2014,4,3,5,16,9,0
"2014-04-03 16:10:00",40.7593,-73.9732,"B02512",2014,4,3,5,16,10,0
"2014-04-03 16:10:00",40.7605,-73.9737,"B02512",2014,4,3,5,16,10,0
"2014-04-03 16:11:00",40.7315,-74.0066,"B02512",2014,4,3,5,16,11,0
"2014-04-03 16:11:00",40.7252,-74.0076,"B02512",2014,4,3,5,16,11,0
"2014-04-03 16:11:00",40.7252,-74.0076,"B02512",2014,4,3,5,16,11,0
"2014-04-03 16:11:00",40.7455,-73.9714,"B02512",2014,4,3,5,16,11,0
"2014-04-03 16:11:00",40.7783,-73.9628,"B02512",2014,4,3,5,16,11,0
"2014-04-03 16:11:00",40.7783,-73.9628,"B02512",2014,4,3,5,16,11,0
"2014-04-03 16:11:00",40.7585,-73.96,"B02512",2014,4,3,5,16,11,0
"2014-04-03 16:12:00",40.7475,-74.0101,"B02512",2014,4,3,5,16,12,0
"2014-04-03 16:12:00",40.7598,-73.981,"B02512",2014,4,3,5,16,12,0
"2014-04-03 16:13:00",40.7499,-73.9914,"B02512",2014,4,3,5,16,13,0
"2014-04-03 16:14:00",40.7713,-73.8676,"B02512",2014,4,3,5,16,14,0
"2014-04-03 16:14:00",40.7604,-73.9717,"B02512",2014,4,3,5,16,14,0
"2014-04-03 16:14:00",40.7899,-73.966,"B02512",2014,4,3,5,16,14,0
"2014-04-03 16:15:00",40.751,-73.9783,"B02512",2014,4,3,5,16,15,0
"2014-04-03 16:16:00",40.7513,-73.9827,"B02512",2014,4,3,5,16,16,0
"2014-04-03 16:16:00",40.7678,-73.9915,"B02512",2014,4,3,5,16,16,0
"2014-04-03 16:18:00",40.7485,-73.9715,"B02512",2014,4,3,5,16,18,0
"2014-04-03 16:18:00",40.7493,-74.0034,"B02512",2014,4,3,5,16,18,0
"2014-04-03 16:19:00",40.7519,-73.9884,"B02512",2014,4,3,5,16,19,0
"2014-04-03 16:20:00",40.7618,-73.9627,"B02512",2014,4,3,5,16,20,0
"2014-04-03 16:20:00",40.762,-73.9747,"B02512",2014,4,3,5,16,20,0
"2014-04-03 16:21:00",40.7554,-73.9755,"B02512",2014,4,3,5,16,21,0
"2014-04-03 16:21:00",40.7516,-73.9756,"B02512",2014,4,3,5,16,21,0
"2014-04-03 16:22:00",40.7488,-73.9701,"B02512",2014,4,3,5,16,22,0
"2014-04-03 16:22:00",40.7144,-74.0144,"B02512",2014,4,3,5,16,22,0
"2014-04-03 16:23:00",40.7049,-73.9489,"B02512",2014,4,3,5,16,23,0
"2014-04-03 16:24:00",40.7484,-74.0059,"B02512",2014,4,3,5,16,24,0
"2014-04-03 16:24:00",40.7393,-73.9911,"B02512",2014,4,3,5,16,24,0
"2014-04-03 16:24:00",40.7564,-73.9763,"B02512",2014,4,3,5,16,24,0
"2014-04-03 16:24:00",40.7204,-74.0102,"B02512",2014,4,3,5,16,24,0
"2014-04-03 16:26:00",40.7561,-73.9791,"B02512",2014,4,3,5,16,26,0
"2014-04-03 16:27:00",40.7176,-74.0073,"B02512",2014,4,3,5,16,27,0
"2014-04-03 16:27:00",40.7171,-74.0094,"B02512",2014,4,3,5,16,27,0
"2014-04-03 16:27:00",40.7098,-74.0119,"B02512",2014,4,3,5,16,27,0
"2014-04-03 16:29:00",40.7681,-73.9819,"B02512",2014,4,3,5,16,29,0
"2014-04-03 16:29:00",40.7237,-73.9969,"B02512",2014,4,3,5,16,29,0
"2014-04-03 16:29:00",40.7043,-74.0094,"B02512",2014,4,3,5,16,29,0
"2014-04-03 16:30:00",40.7274,-73.9914,"B02512",2014,4,3,5,16,30,0
"2014-04-03 16:30:00",40.7562,-73.998,"B02512",2014,4,3,5,16,30,0
"2014-04-03 16:31:00",40.7558,-73.9819,"B02512",2014,4,3,5,16,31,0
"2014-04-03 16:32:00",40.753,-73.9874,"B02512",2014,4,3,5,16,32,0
"2014-04-03 16:32:00",40.726,-73.9965,"B02512",2014,4,3,5,16,32,0
"2014-04-03 16:32:00",40.7204,-73.9633,"B02512",2014,4,3,5,16,32,0
"2014-04-03 16:32:00",40.7609,-73.9756,"B02512",2014,4,3,5,16,32,0
"2014-04-03 16:33:00",40.7282,-74.0078,"B02512",2014,4,3,5,16,33,0
"2014-04-03 16:34:00",40.7584,-73.9731,"B02512",2014,4,3,5,16,34,0
"2014-04-03 16:34:00",40.7586,-73.9819,"B02512",2014,4,3,5,16,34,0
"2014-04-03 16:35:00",40.7608,-73.9775,"B02512",2014,4,3,5,16,35,0
"2014-04-03 16:35:00",40.7051,-74.0071,"B02512",2014,4,3,5,16,35,0
"2014-04-03 16:35:00",40.7582,-73.9742,"B02512",2014,4,3,5,16,35,0
"2014-04-03 16:35:00",40.7205,-74.01,"B02512",2014,4,3,5,16,35,0
"2014-04-03 16:36:00",40.7579,-73.9663,"B02512",2014,4,3,5,16,36,0
"2014-04-03 16:37:00",40.7417,-73.9856,"B02512",2014,4,3,5,16,37,0
"2014-04-03 16:38:00",40.7346,-73.9922,"B02512",2014,4,3,5,16,38,0
"2014-04-03 16:38:00",40.752,-73.9819,"B02512",2014,4,3,5,16,38,0
"2014-04-03 16:39:00",40.7096,-74.0119,"B02512",2014,4,3,5,16,39,0
"2014-04-03 16:40:00",40.724,-73.9981,"B02512",2014,4,3,5,16,40,0
"2014-04-03 16:41:00",40.727,-73.9956,"B02512",2014,4,3,5,16,41,0
"2014-04-03 16:41:00",40.7607,-73.9746,"B02512",2014,4,3,5,16,41,0
"2014-04-03 16:42:00",40.6449,-73.7818,"B02512",2014,4,3,5,16,42,0
"2014-04-03 16:42:00",40.764,-73.9692,"B02512",2014,4,3,5,16,42,0
"2014-04-03 16:42:00",40.7215,-74.0047,"B02512",2014,4,3,5,16,42,0
"2014-04-03 16:42:00",40.754,-73.9805,"B02512",2014,4,3,5,16,42,0
"2014-04-03 16:43:00",40.9493,-73.8803,"B02512",2014,4,3,5,16,43,0
"2014-04-03 16:43:00",40.7207,-73.9926,"B02512",2014,4,3,5,16,43,0
"2014-04-03 16:43:00",40.7525,-73.9784,"B02512",2014,4,3,5,16,43,0
"2014-04-03 16:45:00",40.75,-73.9821,"B02512",2014,4,3,5,16,45,0
"2014-04-03 16:45:00",40.7497,-73.9924,"B02512",2014,4,3,5,16,45,0
"2014-04-03 16:45:00",40.7508,-73.9738,"B02512",2014,4,3,5,16,45,0
"2014-04-03 16:45:00",40.7505,-73.9772,"B02512",2014,4,3,5,16,45,0
"2014-04-03 16:45:00",40.7625,-73.9973,"B02512",2014,4,3,5,16,45,0
"2014-04-03 16:45:00",40.7407,-73.9932,"B02512",2014,4,3,5,16,45,0
"2014-04-03 16:46:00",40.7276,-74.0073,"B02512",2014,4,3,5,16,46,0
"2014-04-03 16:46:00",40.7443,-73.9854,"B02512",2014,4,3,5,16,46,0
"2014-04-03 16:47:00",40.7238,-73.9983,"B02512",2014,4,3,5,16,47,0
"2014-04-03 16:47:00",40.7422,-73.9911,"B02512",2014,4,3,5,16,47,0
"2014-04-03 16:48:00",40.7064,-74.0056,"B02512",2014,4,3,5,16,48,0
"2014-04-03 16:49:00",40.7845,-73.9556,"B02512",2014,4,3,5,16,49,0
"2014-04-03 16:49:00",40.7263,-73.9987,"B02512",2014,4,3,5,16,49,0
"2014-04-03 16:49:00",40.7263,-73.9987,"B02512",2014,4,3,5,16,49,0
"2014-04-03 16:50:00",40.7592,-73.9732,"B02512",2014,4,3,5,16,50,0
"2014-04-03 16:50:00",40.7154,-74.0094,"B02512",2014,4,3,5,16,50,0
"2014-04-03 16:51:00",40.7388,-73.9926,"B02512",2014,4,3,5,16,51,0
"2014-04-03 16:52:00",40.7342,-74.008,"B02512",2014,4,3,5,16,52,0
"2014-04-03 16:53:00",40.7386,-73.9937,"B02512",2014,4,3,5,16,53,0
"2014-04-03 16:54:00",40.7262,-73.9986,"B02512",2014,4,3,5,16,54,0
"2014-04-03 16:54:00",40.7553,-73.9737,"B02512",2014,4,3,5,16,54,0
"2014-04-03 16:54:00",40.7554,-73.9874,"B02512",2014,4,3,5,16,54,0
"2014-04-03 16:55:00",40.7496,-74.0048,"B02512",2014,4,3,5,16,55,0
"2014-04-03 16:55:00",40.7605,-73.9673,"B02512",2014,4,3,5,16,55,0
"2014-04-03 16:56:00",40.7249,-73.9921,"B02512",2014,4,3,5,16,56,0
"2014-04-03 16:56:00",40.7173,-74.0052,"B02512",2014,4,3,5,16,56,0
"2014-04-03 16:57:00",40.7258,-73.956,"B02512",2014,4,3,5,16,57,0
"2014-04-03 16:58:00",40.7593,-73.972,"B02512",2014,4,3,5,16,58,0
"2014-04-03 17:00:00",40.7675,-73.9666,"B02512",2014,4,3,5,17,0,0
"2014-04-03 17:00:00",40.7688,-73.8624,"B02512",2014,4,3,5,17,0,0
"2014-04-03 17:01:00",40.7356,-74.0079,"B02512",2014,4,3,5,17,1,0
"2014-04-03 17:02:00",40.6816,-73.9255,"B02512",2014,4,3,5,17,2,0
"2014-04-03 17:02:00",40.7677,-73.9826,"B02512",2014,4,3,5,17,2,0
"2014-04-03 17:03:00",40.7658,-73.9806,"B02512",2014,4,3,5,17,3,0
"2014-04-03 17:03:00",40.6469,-73.7901,"B02512",2014,4,3,5,17,3,0
"2014-04-03 17:03:00",40.7747,-73.9581,"B02512",2014,4,3,5,17,3,0
"2014-04-03 17:05:00",40.7557,-73.9793,"B02512",2014,4,3,5,17,5,0
"2014-04-03 17:05:00",40.7492,-73.9823,"B02512",2014,4,3,5,17,5,0
"2014-04-03 17:05:00",40.7386,-73.9935,"B02512",2014,4,3,5,17,5,0
"2014-04-03 17:06:00",40.6891,-73.7593,"B02512",2014,4,3,5,17,6,0
"2014-04-03 17:07:00",40.7624,-73.9784,"B02512",2014,4,3,5,17,7,0
"2014-04-03 17:07:00",40.7623,-73.9683,"B02512",2014,4,3,5,17,7,0
"2014-04-03 17:07:00",40.7408,-73.9858,"B02512",2014,4,3,5,17,7,0
"2014-04-03 17:07:00",40.7254,-74.0002,"B02512",2014,4,3,5,17,7,0
"2014-04-03 17:08:00",40.7358,-74.0684,"B02512",2014,4,3,5,17,8,0
"2014-04-03 17:08:00",40.7563,-73.9715,"B02512",2014,4,3,5,17,8,0
"2014-04-03 17:08:00",40.7683,-73.8623,"B02512",2014,4,3,5,17,8,0
"2014-04-03 17:09:00",40.7299,-74.0081,"B02512",2014,4,3,5,17,9,0
"2014-04-03 17:09:00",40.77,-73.8645,"B02512",2014,4,3,5,17,9,0
"2014-04-03 17:09:00",40.7311,-73.9898,"B02512",2014,4,3,5,17,9,0
"2014-04-03 17:10:00",40.7432,-73.9876,"B02512",2014,4,3,5,17,10,0
"2014-04-03 17:10:00",40.724,-74.0035,"B02512",2014,4,3,5,17,10,0
"2014-04-03 17:10:00",40.7497,-73.9918,"B02512",2014,4,3,5,17,10,0
"2014-04-03 17:11:00",40.7363,-74.0032,"B02512",2014,4,3,5,17,11,0
"2014-04-03 17:12:00",40.7153,-74.0158,"B02512",2014,4,3,5,17,12,0
"2014-04-03 17:12:00",40.7323,-73.9948,"B02512",2014,4,3,5,17,12,0
"2014-04-03 17:12:00",40.7614,-73.973,"B02512",2014,4,3,5,17,12,0
"2014-04-03 17:12:00",40.7692,-73.9829,"B02512",2014,4,3,5,17,12,0
"2014-04-03 17:12:00",40.7037,-74.0109,"B02512",2014,4,3,5,17,12,0
"2014-04-03 17:15:00",40.7423,-73.9836,"B02512",2014,4,3,5,17,15,0
"2014-04-03 17:15:00",40.7204,-73.9799,"B02512",2014,4,3,5,17,15,0
"2014-04-03 17:15:00",40.7546,-73.98,"B02512",2014,4,3,5,17,15,0
"2014-04-03 17:15:00",40.756,-73.9707,"B02512",2014,4,3,5,17,15,0
"2014-04-03 17:16:00",40.7398,-73.9985,"B02512",2014,4,3,5,17,16,0
"2014-04-03 17:17:00",40.7077,-74.0103,"B02512",2014,4,3,5,17,17,0
"2014-04-03 17:17:00",40.737,-74.0036,"B02512",2014,4,3,5,17,17,0
"2014-04-03 17:17:00",40.7323,-74.0077,"B02512",2014,4,3,5,17,17,0
"2014-04-03 17:18:00",40.7623,-73.9958,"B02512",2014,4,3,5,17,18,0
"2014-04-03 17:18:00",40.7228,-74.0049,"B02512",2014,4,3,5,17,18,0
"2014-04-03 17:18:00",40.7481,-73.9848,"B02512",2014,4,3,5,17,18,0
"2014-04-03 17:18:00",40.7481,-73.9848,"B02512",2014,4,3,5,17,18,0
"2014-04-03 17:19:00",40.7528,-73.9829,"B02512",2014,4,3,5,17,19,0
"2014-04-03 17:19:00",40.7641,-73.9609,"B02512",2014,4,3,5,17,19,0
"2014-04-03 17:19:00",40.7216,-73.9995,"B02512",2014,4,3,5,17,19,0
"2014-04-03 17:20:00",40.7835,-73.9708,"B02512",2014,4,3,5,17,20,0
"2014-04-03 17:20:00",40.7609,-73.9924,"B02512",2014,4,3,5,17,20,0
"2014-04-03 17:20:00",40.7463,-73.982,"B02512",2014,4,3,5,17,20,0
"2014-04-03 17:21:00",40.7661,-73.9945,"B02512",2014,4,3,5,17,21,0
"2014-04-03 17:21:00",40.7499,-73.9814,"B02512",2014,4,3,5,17,21,0
"2014-04-03 17:21:00",40.7573,-73.9757,"B02512",2014,4,3,5,17,21,0
"2014-04-03 17:21:00",40.7401,-73.995,"B02512",2014,4,3,5,17,21,0
"2014-04-03 17:22:00",40.7263,-73.993,"B02512",2014,4,3,5,17,22,0
"2014-04-03 17:25:00",40.7209,-74.0029,"B02512",2014,4,3,5,17,25,0
"2014-04-03 17:25:00",40.7344,-73.9909,"B02512",2014,4,3,5,17,25,0
"2014-04-03 17:25:00",40.759,-73.9719,"B02512",2014,4,3,5,17,25,0
"2014-04-03 17:26:00",40.7552,-73.984,"B02512",2014,4,3,5,17,26,0
"2014-04-03 17:26:00",40.7169,-74.0143,"B02512",2014,4,3,5,17,26,0
"2014-04-03 17:27:00",40.76,-73.9746,"B02512",2014,4,3,5,17,27,0
"2014-04-03 17:28:00",40.7773,-73.9892,"B02512",2014,4,3,5,17,28,0
"2014-04-03 17:29:00",40.6609,-73.9312,"B02512",2014,4,3,5,17,29,0
"2014-04-03 17:29:00",40.7349,-74.006,"B02512",2014,4,3,5,17,29,0
"2014-04-03 17:30:00",40.7454,-73.9946,"B02512",2014,4,3,5,17,30,0
"2014-04-03 17:30:00",40.7445,-73.9918,"B02512",2014,4,3,5,17,30,0
"2014-04-03 17:31:00",40.7242,-74.0013,"B02512",2014,4,3,5,17,31,0
"2014-04-03 17:32:00",40.7419,-74.0074,"B02512",2014,4,3,5,17,32,0
"2014-04-03 17:34:00",40.7712,-73.866,"B02512",2014,4,3,5,17,34,0
"2014-04-03 17:35:00",40.7466,-73.9812,"B02512",2014,4,3,5,17,35,0
"2014-04-03 17:35:00",40.745,-73.99,"B02512",2014,4,3,5,17,35,0
"2014-04-03 17:37:00",40.7641,-73.9788,"B02512",2014,4,3,5,17,37,0
"2014-04-03 17:37:00",40.7573,-73.9796,"B02512",2014,4,3,5,17,37,0
"2014-04-03 17:37:00",40.7492,-73.9923,"B02512",2014,4,3,5,17,37,0
"2014-04-03 17:37:00",40.7787,-73.9884,"B02512",2014,4,3,5,17,37,0
"2014-04-03 17:37:00",40.758,-73.9737,"B02512",2014,4,3,5,17,37,0
"2014-04-03 17:38:00",40.7552,-73.9752,"B02512",2014,4,3,5,17,38,0
"2014-04-03 17:38:00",40.7635,-73.9813,"B02512",2014,4,3,5,17,38,0
"2014-04-03 17:38:00",40.7364,-74.0037,"B02512",2014,4,3,5,17,38,0
"2014-04-03 17:39:00",40.7605,-73.9699,"B02512",2014,4,3,5,17,39,0
"2014-04-03 17:39:00",40.7584,-73.9841,"B02512",2014,4,3,5,17,39,0
"2014-04-03 17:40:00",40.7771,-73.9619,"B02512",2014,4,3,5,17,40,0
"2014-04-03 17:40:00",40.7366,-73.9975,"B02512",2014,4,3,5,17,40,0
"2014-04-03 17:40:00",40.7413,-74.0061,"B02512",2014,4,3,5,17,40,0
"2014-04-03 17:40:00",40.7233,-73.9911,"B02512",2014,4,3,5,17,40,0
"2014-04-03 17:41:00",40.7366,-73.9971,"B02512",2014,4,3,5,17,41,0
"2014-04-03 17:42:00",40.7667,-73.9686,"B02512",2014,4,3,5,17,42,0
"2014-04-03 17:42:00",40.8003,-73.9713,"B02512",2014,4,3,5,17,42,0
"2014-04-03 17:42:00",40.8542,-73.9301,"B02512",2014,4,3,5,17,42,0
"2014-04-03 17:43:00",40.7555,-73.9877,"B02512",2014,4,3,5,17,43,0
"2014-04-03 17:43:00",40.7487,-73.9844,"B02512",2014,4,3,5,17,43,0
"2014-04-03 17:43:00",40.7616,-73.9706,"B02512",2014,4,3,5,17,43,0
"2014-04-03 17:44:00",40.7416,-73.9852,"B02512",2014,4,3,5,17,44,0
"2014-04-03 17:44:00",40.7845,-73.9556,"B02512",2014,4,3,5,17,44,0
"2014-04-03 17:44:00",40.7392,-73.9954,"B02512",2014,4,3,5,17,44,0
"2014-04-03 17:44:00",40.7377,-73.9936,"B02512",2014,4,3,5,17,44,0
"2014-04-03 17:44:00",40.7377,-73.9936,"B02512",2014,4,3,5,17,44,0
"2014-04-03 17:45:00",40.7394,-73.9899,"B02512",2014,4,3,5,17,45,0
"2014-04-03 17:45:00",40.7357,-74.0081,"B02512",2014,4,3,5,17,45,0
"2014-04-03 17:45:00",40.8544,-73.8902,"B02512",2014,4,3,5,17,45,0
"2014-04-03 17:46:00",40.7711,-73.8657,"B02512",2014,4,3,5,17,46,0
"2014-04-03 17:47:00",40.7438,-73.9925,"B02512",2014,4,3,5,17,47,0
"2014-04-03 17:47:00",40.7402,-73.9977,"B02512",2014,4,3,5,17,47,0
"2014-04-03 17:48:00",40.7548,-73.9738,"B02512",2014,4,3,5,17,48,0
"2014-04-03 17:48:00",40.7677,-73.9832,"B02512",2014,4,3,5,17,48,0
"2014-04-03 17:48:00",40.753,-73.9788,"B02512",2014,4,3,5,17,48,0
"2014-04-03 17:49:00",40.7751,-73.9631,"B02512",2014,4,3,5,17,49,0
"2014-04-03 17:50:00",40.7522,-73.9797,"B02512",2014,4,3,5,17,50,0
"2014-04-03 17:50:00",40.7254,-73.984,"B02512",2014,4,3,5,17,50,0
"2014-04-03 17:50:00",40.7709,-73.8662,"B02512",2014,4,3,5,17,50,0
"2014-04-03 17:51:00",40.7557,-73.9762,"B02512",2014,4,3,5,17,51,0
"2014-04-03 17:51:00",40.7616,-73.9977,"B02512",2014,4,3,5,17,51,0
"2014-04-03 17:52:00",40.7436,-74.0069,"B02512",2014,4,3,5,17,52,0
"2014-04-03 17:53:00",40.7365,-73.9848,"B02512",2014,4,3,5,17,53,0
"2014-04-03 17:54:00",40.7559,-73.9903,"B02512",2014,4,3,5,17,54,0
